Bore ID,Postcode,Suburb,Area,Latitude,Longitude,Temperature (C),EC (uS/cm),WaterQuantity(mAHD)
77030,3029,HOPPERS CROSSING,Lower Murray Water,-34.46515575,141.566948,23.06 ,33800.00 ,71.21 
77031,3029,HOPPERS CROSSING,Lower Murray Water,-34.46534072,141.5669593,21.87 ,28480.00 ,71.40 
77032,3029,HOPPERS CROSSING,Lower Murray Water,-34.46531773,141.5670514,21.81 ,35384.20 ,71.41 
77099,3521,PYALONG,MAMENGOROOCK,-35.11906342,141.7461767,16.85 ,620.00 ,39.57 
77101,3521,PYALONG,MAMENGOROOCK,-35.11626153,141.7294441,23.30 ,110900.00 ,39.32 
77102,3509,LINGA,MAMENGOROOCK,-35.12333566,141.7964008,19.50 ,29900.00 ,61.54 
77110,3509,LINGA,GRAMPIANS WIMMERA MALLEE,-35.12332741,141.7962983,22.01 ,59937.80 ,62.02 
77111,3509,LINGA,MAMENGOROOCK,-35.12434767,141.795935,18.19 ,673.00 ,61.39 
77115,3713,EILDON,GRAMPIANS WIMMERA MALLEE,-35.05604921,142.7987754,21.68 ,7880.50 ,57.98 
77132,3663,MANGALORE,GOULBURN-MURRAY,-36.94015352,145.1432722,18.36 ,527.00 ,149.35 
77146,3663,MANGALORE,GOULBURN-MURRAY,-36.92138986,145.1461071,17.53 ,198.00 ,137.33 
77199,3451,BARKERS CREEK,MURRAYVILLE (GMU),-35.05400832,141.0359901,19.37 ,1696.67 ,#N/A
77221,3020,ALBION,MARIBYRNONG,-37.77022187,144.8079851,18.11 ,209.00 ,#N/A
77225,3020,ALBION,SOUTHERN RURAL,-37.78208902,144.81465,19.69 ,707.00 ,39.90 
77226,3335,PLUMPTON,SOUTHERN RURAL,-37.65874387,144.702568,19.51 ,641.00 ,#N/A
77304,3691,ALLANS FLAT,MARMAL,-36.04410305,143.561258,18.07 ,510.00 ,101.23 
77305,3688,BARNAWARTHA,MARMAL,-36.07657322,143.5799226,16.90 ,115.00 ,0.00 
77306,3747,BEECHWORTH,MARMAL,-35.96970085,143.5620241,14.55 ,530.00 ,98.62 
77307,3747,BEECHWORTH,MARMAL,-35.96970085,143.5620241,12.96 ,118.00 ,98.47 
77436,3860,BOISDALE,SEACOMBE (GMU),-38.20456835,146.4539876,14.09 ,568.00 ,45.90 
77850,3318,CHARAM,GRAMPIANS WIMMERA MALLEE,-37.08628012,141.0374451,17.34 ,3066.52 ,106.55 
77853,3579,APPIN,GOULBURN-MURRAY,-35.88224013,143.8502453,13.06 ,231.00 ,82.78 
77854,3579,APPIN,GOULBURN-MURRAY,-35.88225435,143.8501988,21.17 ,481.00 ,82.44 
77855,3579,APPIN,GOULBURN-MURRAY,-35.87508718,143.7903629,17.90 ,510.00 ,83.62 
77856,3579,APPIN,GOULBURN-MURRAY,-35.8751193,143.709666,16.15 ,148.00 ,114.68 
77945,3292,NELSON,SOUTHERN RURAL,-38.00480681,147.2866994,18.36 ,569.00 ,34.61 
77947,3292,NELSON,SOUTHERN RURAL,-38.00498047,147.2862533,14.00 ,412.00 ,35.03 
78528,3890,BULDAH,SOUTHERN RURAL,-37.59088303,142.8557773,16.08 ,258.00 ,268.99 
78529,3890,BULDAH,SOUTHERN RURAL,-37.59086825,142.8557027,20.61 ,638.00 ,269.36 
79082,3579,APPIN,GOULBURN-MURRAY,-35.73581322,143.8799929,19.19 ,451.00 ,79.05 
79083,3579,APPIN,GOULBURN-MURRAY,-35.73580446,143.8800536,21.14 ,720.00 ,79.00 
79084,3579,APPIN,GOULBURN-MURRAY,-35.68892602,143.8793323,18.19 ,219.00 ,76.30 
79085,3579,APPIN,GOULBURN-MURRAY,-35.68892708,143.8792881,15.25 ,295.00 ,76.38 
79086,3579,APPIN,GOULBURN-MURRAY,-35.68739941,143.8613473,20.06 ,272.00 ,76.68 
79087,3579,APPIN,GOULBURN-MURRAY,-35.68740649,143.8613671,20.96 ,154.00 ,76.79 
79270,3396,HOPETOUN,GOULBURN-MURRAY,-36.69906432,145.5132705,17.47 ,799.00 ,155.45 
79278,3977,CANNONS CREEK,Lower Murray Water,-34.17656863,142.0913321,21.93 ,33911.11 ,37.04 
79279,3977,CANNONS CREEK,Lower Murray Water,-34.17665933,142.0911969,22.14 ,35249.90 ,35.94 
79280,3977,CANNONS CREEK,Lower Murray Water,-34.17673899,142.0911841,20.95 ,29546.40 ,37.06 
79324,3622,CORNELIA CREEK,GOULBURN-MURRAY,-36.16679361,144.6735718,17.19 ,404.00 ,99.21 
79326,3564,CAMPASPE WEST,GOULBURN-MURRAY,-36.18257634,144.6299965,19.05 ,nan,100.03 
79327,3708,TINTALDRA,GOULBURN-MURRAY,-36.2037417,144.7315978,20.90 ,nan,99.71 
79328,3708,TINTALDRA,GOULBURN-MURRAY,-36.20367561,144.7315986,20.62 ,266.00 ,100.06 
79329,3622,CORNELIA CREEK,GOULBURN-MURRAY,-36.16680161,144.6735867,17.85 ,165.00 ,98.22 
79330,3564,CAMPASPE WEST,SHEPPARTON IRRIGATION (GMU),-36.18182631,144.6315895,12.94 ,182.00 ,99.83 
79391,3700,BULLIOH,MINCHA WEST,-36.01384206,144.115734,14.13 ,741.00 ,87.30 
79393,3575,GLADFIELD,MINCHA WEST,-35.97176248,144.1492539,13.39 ,570.00 ,84.43 
79394,3575,GLADFIELD,GOULBURN-MURRAY,-36.03376151,144.0490983,19.85 ,233.00 ,88.56 
79395,3575,GLADFIELD,GOULBURN-MURRAY,-36.03387996,144.0491143,17.72 ,446.00 ,88.58 
79396,3575,GLADFIELD,GOULBURN-MURRAY,-36.03391625,144.0491241,17.54 ,631.00 ,88.62 
79530,3413,MINIMAY,GRAMPIANS WIMMERA MALLEE,-36.71074138,141.1748589,18.71 ,1464.00 ,#N/A
79557,3351,BERRINGA,SOUTHERN RURAL,-37.59265287,142.995851,17.92 ,678.00 ,279.74 
79558,3351,BERRINGA,SOUTHERN RURAL,-37.59272156,142.9958498,16.94 ,310.00 ,279.93 
79619,3337,KURUNJANG,MINOOK,-34.59491639,141.4973311,22.48 ,9902.60 ,67.62 
79655,3564,CAMPASPE WEST,GRAMPIANS WIMMERA MALLEE,-36.25834452,141.2861497,19.25 ,3529.21 ,132.56 
79712,3608,BAILIESTON,GOULBURN-MURRAY,-36.8564691,145.0780044,16.03 ,523.00 ,128.85 
79713,3608,BAILIESTON,GOULBURN-MURRAY,-36.8564583,145.0779886,13.47 ,373.00 ,128.36 
79717,3608,BAILIESTON,GOULBURN-MURRAY,-36.8122427,145.0777963,14.83 ,733.00 ,130.24 
79723,3573,CALIVIL,GOULBURN-MURRAY,-36.21032496,144.2814972,19.63 ,759.00 ,97.39 
79724,3573,CALIVIL,GOULBURN-MURRAY,-36.21039027,144.2814917,16.81 ,754.00 ,97.39 
79774,3824,CHILDERS,MOE (GMU),-38.21355739,146.1482949,13.08 ,481.00 ,73.85 
79775,3824,CHILDERS,MOE (GMU),-38.21347439,146.1479759,14.86 ,123.00 ,73.40 
79784,3824,CHILDERS,SOUTHERN RURAL,-38.28889182,146.1811792,17.58 ,161.00 ,243.22 
79856,3666,BALMATTUM,MOGLONEMBY,-36.63840479,145.6290905,20.90 ,543.00 ,0.00 
79857,3666,BALMATTUM,MOGLONEMBY,-36.6400375,145.6274522,18.93 ,526.00 ,154.39 
79886,3726,BUNGEET,MOKOAN,-36.34454422,146.0730108,17.89 ,137.00 ,146.26 
79907,3631,ARCADIA,GOULBURN-MURRAY,-36.61223805,145.3291253,14.15 ,121.00 ,122.61 
79908,3631,ARCADIA,MID GOULBURN (GMU),-36.60990602,145.3184296,18.29 ,341.00 ,122.21 
79909,3631,ARCADIA,SHEPPARTON IRRIGATION (GMU),-36.60990602,145.3184296,13.75 ,164.00 ,121.65 
79910,3610,DHURRINGILE,GOULBURN-MURRAY,-36.64319875,145.3876136,14.69 ,463.00 ,132.62 
79914,3631,ARCADIA,SHEPPARTON IRRIGATION (GMU),-36.60990602,145.3184296,17.49 ,457.00 ,122.06 
79919,3575,GLADFIELD,GOULBURN-MURRAY,-36.1546056,144.1653895,20.26 ,637.00 ,95.04 
79928,3793,MONBULK,SOUTHERN RURAL,-37.86219074,145.4116762,17.99 ,498.00 ,244.67 
79929,3793,MONBULK,MONBULK,-37.86328051,145.4242576,20.35 ,735.00 ,245.47 
79930,3795,SILVAN,SOUTHERN RURAL,-37.8371463,145.3919316,15.64 ,710.00 ,228.59 
80238,3612,MOORA,GOULBURN-MURRAY,-36.5539383,145.0134437,13.23 ,321.00 ,127.11 
80239,3612,MOORA,SHEPPARTON IRRIGATION (GMU),-36.58630304,144.9557373,14.85 ,133.00 ,128.07 
80245,3193,BEAUMARIS,SOUTHERN RURAL,-37.98678738,145.0429549,17.20 ,1865.00 ,14.54 
80760,3875,BAIRNSDALE,SOUTHERN RURAL,-37.82019163,147.5198544,19.10 ,733.00 ,11.21 
80761,3875,BAIRNSDALE,SOUTHERN RURAL,-37.81464382,147.5216856,12.94 ,745.00 ,11.89 
80762,3875,BAIRNSDALE,SOUTHERN RURAL,-37.80894652,147.5226702,14.69 ,236.00 ,13.51 
80774,3875,BAIRNSDALE,MOORMURNG,-37.82483504,147.5364794,15.90 ,252.00 ,#N/A
80866,3875,BAIRNSDALE,WY YUNG ZONE 2,-37.806957,147.5109514,18.34 ,529.00 ,13.91 
81069,3616,COOMA,GOULBURN-MURRAY,-36.34312653,145.2960933,17.62 ,672.00 ,110.45 
81070,3631,ARCADIA,GOULBURN-MURRAY,-36.34472989,145.3370682,17.70 ,5360.00 ,110.62 
81071,3631,ARCADIA,GOULBURN-MURRAY,-36.34499806,145.3368997,17.10 ,3600.00 ,110.26 
81072,3616,COOMA,MID GOULBURN (GMU),-36.34312963,145.2966964,17.46 ,576.00 ,110.26 
81109,3616,COOMA,GOULBURN-MURRAY,-36.34312637,145.2961078,12.97 ,565.00 ,110.35 
81110,3631,ARCADIA,GOULBURN-MURRAY,-36.3439595,145.3375263,17.40 ,24200.00 ,109.61 
81184,3616,COOMA,GOULBURN-MURRAY,-36.35769135,145.2284785,18.32 ,364.00 ,110.19 
81185,3616,COOMA,GOULBURN-MURRAY,-36.35769414,145.2284542,19.71 ,339.00 ,109.42 
81186,3620,KYABRAM,GOULBURN-MURRAY,-36.29909,145.14983,15.28 ,553.00 ,105.92 
81419,3172,DINGLEY VILLAGE,MORDIALLOC,-37.96096549,145.1173469,16.67 ,272.00 ,26.70 
81421,3172,DINGLEY VILLAGE,MORDIALLOC,-37.96820851,145.119438,19.02 ,358.00 ,22.57 
81425,3169,CLARINDA,SOUTHERN RURAL,-37.93390964,145.1016205,17.71 ,2125.00 ,45.88 
81426,3169,CLARINDA,SOUTHERN RURAL,-37.93390966,145.1015937,14.63 ,535.00 ,47.15 
81427,3169,CLARINDA,SOUTHERN RURAL,-37.93377265,145.1006648,17.98 ,343.60 ,45.32 
81428,3169,CLARINDA,MOORABBIN (GMU),-37.93602752,145.1020537,14.20 ,338.00 ,46.51 
81429,3169,CLARINDA,MOORABBIN (GMU),-37.9339745,145.1032437,18.42 ,4063.33 ,52.96 
81430,3169,CLARINDA,SOUTHERN RURAL,-37.93503814,145.1030366,17.33 ,224.17 ,48.49 
81431,3169,CLARINDA,SOUTHERN RURAL,-37.93505164,145.1030352,18.00 ,264.43 ,48.45 
81432,3167,OAKLEIGH SOUTH,MOORABBIN (GMU),-37.93099016,145.1036473,20.02 ,526.00 ,57.05 
81435,3171,SANDOWN VILLAGE,MORDIALLOC,-37.96684426,145.1413287,18.00 ,820.00 ,33.47 
81436,3167,OAKLEIGH SOUTH,SOUTHERN RURAL,-37.93095436,145.1036566,17.87 ,169.43 ,56.45 
81832,3221,ANAKIE,Lower Murray Water,-34.38824534,141.1635923,25.97 ,29977.78 ,29.13 
81833,3221,ANAKIE,MORKALLA,-34.3879248,141.1636145,21.98 ,27928.57 ,29.74 
81834,3221,ANAKIE,Lower Murray Water,-34.38798426,141.1636029,21.16 ,43198.53 ,29.94 
81949,3294,DUNKELD,MOUTAJUP,-37.61048008,142.3247125,19.38 ,381.00 ,223.30 
81956,3301,BOCHARA,SOUTHERN RURAL,-37.68821799,142.2281323,13.66 ,529.00 ,234.97 
81957,3301,BOCHARA,SOUTHERN RURAL,-37.68825915,142.2281481,14.58 ,115.00 ,234.61 
81998,3305,ALLESTREE,SOUTHERN RURAL,-38.23426146,141.4521365,20.73 ,630.00 ,75.69 
82177,3381,BARKLY,GRAMPIANS WIMMERA MALLEE,-37.27224095,142.6129303,12.93 ,529.00 ,350.13 
82178,3379,BORNES HILL,MOYSTON WEST,-37.32626584,142.6309282,20.45 ,620.00 ,0.00 
82179,3379,BORNES HILL,GRAMPIANS WIMMERA MALLEE,-37.34703092,142.61377,14.70 ,93.64 ,392.24 
82181,3379,BORNES HILL,GRAMPIANS WIMMERA MALLEE,-37.33180926,142.6503725,17.40 ,146.00 ,281.28 
82220,3451,BARKERS CREEK,MURRAYVILLE (GMU),-35.18042477,141.0691022,20.41 ,2398.00 ,80.60 
82344,3875,BAIRNSDALE,SOUTHERN RURAL,-37.81637842,141.2035263,13.67 ,312.00 ,57.69 
82347,3864,FERNBANK,SOUTHERN RURAL,-37.81927136,141.0742904,16.96 ,1328.00 ,65.82 
82350,3864,FERNBANK,SOUTHERN RURAL,-37.89325079,141.0769303,15.68 ,1030.63 ,55.89 
82513,3393,AILSA,GOULBURN-MURRAY,-36.1269194,145.3505382,22.00 ,8730.00 ,105.20 
82540,3610,DHURRINGILE,GOULBURN-MURRAY,-36.60983161,145.1863777,13.38 ,253.00 ,122.85 
82541,3608,BAILIESTON,GOULBURN-MURRAY,-36.66088374,145.2000662,14.35 ,616.00 ,125.30 
82567,3610,DHURRINGILE,GOULBURN-MURRAY,-36.51373144,145.2953902,16.60 ,273.00 ,118.35 
82568,3424,ALBACUTYA,GOULBURN-MURRAY,-36.51304521,145.2408871,19.49 ,136.00 ,117.60 
82569,3610,DHURRINGILE,GOULBURN-MURRAY,-36.51373672,145.2954005,12.86 ,597.00 ,117.96 
82570,3424,ALBACUTYA,GOULBURN-MURRAY,-36.51302928,145.2408889,17.57 ,276.00 ,117.00 
82615,3610,DHURRINGILE,GOULBURN-MURRAY,-36.55764131,145.2742087,15.98 ,457.00 ,119.71 
82616,3424,ALBACUTYA,GOULBURN-MURRAY,-36.55763787,145.1684434,21.05 ,653.00 ,132.96 
82751,3580,KOONDROOK,GOULBURN-MURRAY,-35.6610347,144.1072057,20.03 ,686.00 ,78.79 
82752,3580,KOONDROOK,GOULBURN-MURRAY,-35.66102849,144.1072283,18.26 ,315.00 ,78.17 
82753,3580,KOONDROOK,GOULBURN-MURRAY,-35.66101678,144.1072776,18.40 ,777.00 ,78.31 
82754,3580,KOONDROOK,GOULBURN-MURRAY,-35.66100716,144.1073082,15.62 ,634.00 ,78.42 
82757,3579,APPIN,GOULBURN-MURRAY,-35.60806237,143.9379729,18.15 ,436.00 ,73.86 
82758,3579,APPIN,GOULBURN-MURRAY,-35.60807891,143.9380039,19.22 ,145.00 ,74.71 
82759,3579,APPIN,GOULBURN-MURRAY,-35.60809855,143.9380191,17.23 ,353.00 ,73.82 
82760,3579,APPIN,GOULBURN-MURRAY,-35.50900642,143.9562438,15.25 ,437.00 ,73.86 
82761,3579,APPIN,GOULBURN-MURRAY,-35.50906645,143.9562488,16.12 ,386.00 ,74.02 
82762,3579,APPIN,GOULBURN-MURRAY,-35.50909748,143.9562517,15.11 ,265.00 ,74.02 
82778,3319,APSLEY,GRAMPIANS WIMMERA MALLEE,-36.97952241,141.0721349,18.11 ,1543.81 ,106.21 
82796,3319,APSLEY,GRAMPIANS WIMMERA MALLEE,-36.97988323,141.0720386,18.79 ,5144.33 ,106.93 
83444,3576,DURHAM OX,GOULBURN-MURRAY,-36.21195706,143.8833133,20.81 ,690.00 ,100.20 
83446,3875,BAIRNSDALE,SOUTHERN RURAL,-37.54162978,141.074376,15.17 ,1369.33 ,68.53 
83447,3875,BAIRNSDALE,SOUTHERN RURAL,-37.54162069,141.0744382,16.49 ,1577.56 ,68.52 
83459,3312,BAHGALLAH,SOUTHERN RURAL,-37.61406099,141.0255848,16.73 ,1628.04 ,66.51 
83676,3293,GLENTHOMPSON,SOUTHERN RURAL,-37.69370603,142.6097744,13.00 ,780.00 ,275.40 
83726,3875,BAIRNSDALE,NANGEELA,-37.5899986,141.2270869,15.72 ,647.00 ,77.87 
83729,3311,CASTERTON,SOUTHERN RURAL,-37.52086477,141.2914752,16.60 ,2505.56 ,138.01 
83758,3561,BALLENDELLA,GOULBURN-MURRAY,-36.31274449,144.8080805,19.00 ,nan,106.02 
83759,3561,BALLENDELLA,GOULBURN-MURRAY,-36.31277274,144.8081465,20.09 ,6376.00 ,105.51 
83964,3636,DRUMANURE,GOULBURN-MURRAY,-36.06561758,145.5955126,21.20 ,3650.00 ,112.40 
83965,3636,DRUMANURE,GOULBURN-MURRAY,-36.06558064,145.5955065,17.13 ,625.00 ,111.90 
84016,3639,BARMAH,GOULBURN-MURRAY,-36.02699429,145.0546128,20.19 ,9571.33 ,99.33 
84021,3639,BARMAH,GOULBURN-MURRAY,-36.02700286,145.0546415,20.40 ,25630.00 ,98.58 
84031,3809,OFFICER,SOUTHERN RURAL,-38.11627335,145.4554072,15.72 ,265.00 ,9.57 
84032,3810,PAKENHAM,SOUTHERN RURAL,-38.11032879,145.5373292,16.20 ,8268.00 ,14.92 
84038,3812,MARYKNOLL,SOUTHERN RURAL,-38.06910682,145.5760404,14.05 ,249.00 ,45.48 
84153,8010,LAW COURTS,SEACOMBE (GMU),-38.18386753,146.300572,19.05 ,681.00 ,#N/A
84155,3825,ABERFELDY,SEACOMBE (GMU),-38.21134488,146.28018,14.07 ,784.00 ,128.93 
84156,3825,ABERFELDY,SEACOMBE (GMU),-38.20105336,146.3067817,20.57 ,634.00 ,169.82 
84740,3701,DARTMOUTH,GRAMPIANS WIMMERA MALLEE,-36.55877939,141.2311158,21.80 ,1487.00 ,129.02 
84741,3701,DARTMOUTH,GRAMPIANS WIMMERA MALLEE,-36.55802941,141.2317229,39.40 ,1435.75 ,129.07 
84745,3409,ARAPILES,GRAMPIANS WIMMERA MALLEE,-36.76807444,141.944017,17.63 ,3310.00 ,134.54 
84746,3409,ARAPILES,GRAMPIANS WIMMERA MALLEE,-36.76807871,141.9440696,17.83 ,9225.00 ,134.89 
84872,3379,BORNES HILL,GRAMPIANS WIMMERA MALLEE,-37.34937727,142.6187678,14.41 ,93.60 ,379.27 
84874,3379,BORNES HILL,GRAMPIANS WIMMERA MALLEE,-37.34713316,142.6216878,14.75 ,95.00 ,365.78 
84881,3750,WOLLERT,NEPEAN ZONE 2,-38.39498256,144.8306377,15.50 ,796.00 ,7.98 
84882,3750,WOLLERT,SOUTHERN RURAL,-38.38745371,144.7882687,16.64 ,2534.59 ,18.19 
84883,3750,WOLLERT,SOUTHERN RURAL,-38.38583331,144.8161899,15.72 ,254.00 ,20.19 
84884,3001,MELBOURNE,SOUTHERN RURAL,-38.36892802,144.7716022,15.45 ,1905.81 ,5.93 
84885,3941,RYE,SOUTHERN RURAL,-38.4082732,144.8150922,17.31 ,13190.88 ,9.58 
84886,3943,SORRENTO,NEPEAN,-38.34281416,144.7248027,17.93 ,249.00 ,29.35 
84887,3750,WOLLERT,SOUTHERN RURAL,-38.39632401,144.8250683,14.90 ,539.00 ,8.74 
84890,3941,RYE,NEPEAN ZONE 2,-38.39667633,144.8261412,13.48 ,292.00 ,7.85 
84891,3943,SORRENTO,SOUTHERN RURAL,-38.35146678,144.7359223,15.83 ,43587.08 ,16.73 
84892,3942,BLAIRGOWRIE,SOUTHERN RURAL,-38.36405141,144.791031,17.14 ,49627.57 ,3.01 
84893,3942,BLAIRGOWRIE,SOUTHERN RURAL,-38.36769743,144.7896398,14.80 ,40700.00 ,9.79 
84894,3942,BLAIRGOWRIE,SOUTHERN RURAL,-38.35746249,144.768431,16.61 ,34939.67 ,3.73 
84895,3750,WOLLERT,SOUTHERN RURAL,-38.38700316,144.8309845,16.25 ,1070.00 ,5.49 
85568,3342,BALLAN,NERICK,-34.53893742,141.0543594,21.15 ,54850.00 ,22.49 
85570,3342,BALLAN,MURRAYVILLE (GMU),-34.53869223,141.0543295,22.54 ,27524.17 ,23.04 
85628,3413,MINIMAY,GRAMPIANS WIMMERA MALLEE,-36.7383023,141.0108584,17.00 ,1951.87 ,107.83 
85806,3453,HARCOURT,GRAMPIANS WIMMERA MALLEE,-35.35269926,141.0693649,21.84 ,1011.17 ,106.93 
85815,3453,HARCOURT,MURRAYVILLE (GMU),-35.35447511,141.0443337,17.74 ,424.00 ,109.25 
85932,3682,BORALMA,GRAMPIANS WIMMERA MALLEE,-36.00359042,143.4016347,19.64 ,108.00 ,103.50 
85933,3682,BORALMA,GRAMPIANS WIMMERA MALLEE,-36.00360251,143.4016251,18.24 ,109.00 ,103.52 
86160,3480,AREEGRA,GOULBURN-MURRAY,-36.08234691,146.3332651,12.57 ,555.00 ,139.99 
86174,3660,CAVEAT,GOULBURN-MURRAY,-36.97303636,145.1171771,17.00 ,3690.00 ,133.46 
86464,3851,AIRLY,SOUTHERN RURAL,-38.07272108,147.1146538,18.96 ,752.00 ,7.24 
86465,3851,AIRLY,SOUTHERN RURAL,-38.05637042,147.2168631,15.00 ,3340.00 ,3.27 
86466,3851,AIRLY,SOUTHERN RURAL,-38.05638814,147.2168814,18.53 ,545.76 ,3.65 
86669,3851,AIRLY,SOUTHERN RURAL,-38.00777835,147.0954264,13.50 ,429.00 ,7.66 
86670,3851,AIRLY,SOUTHERN RURAL,-38.07279146,147.1146712,16.18 ,482.00 ,6.99 
86725,3851,AIRLY,SALE (GMU),-38.07250592,147.1147344,16.48 ,127.00 ,7.85 
86726,3851,AIRLY,WA DE LOCK (GMU),-38.07250592,147.1147344,21.17 ,211.00 ,7.95 
86727,3851,AIRLY,WA DE LOCK (GMU),-38.07250592,147.1147344,16.65 ,200.00 ,8.24 
86774,3221,ANAKIE,Lower Murray Water,-34.12304812,140.9762191,24.63 ,31886.84 ,60.63 
86775,3221,ANAKIE,Lower Murray Water,-34.12275007,140.9766484,22.15 ,31997.82 ,59.37 
86776,3221,ANAKIE,Lower Murray Water,-34.12248086,140.9770115,22.19 ,55803.39 ,59.41 
86881,3717,FLOWERDALE,GRAMPIANS WIMMERA MALLEE,-35.08007319,142.275197,14.25 ,394.00 ,43.00 
86884,3717,FLOWERDALE,GRAMPIANS WIMMERA MALLEE,-35.08282464,142.2968529,20.67 ,247.00 ,45.48 
86885,3717,FLOWERDALE,GRAMPIANS WIMMERA MALLEE,-35.08269501,142.2968677,19.07 ,262.00 ,45.72 
87303,3810,PAKENHAM,SOUTHERN RURAL,-38.14864506,145.4470178,18.37 ,3843.78 ,4.40 
87304,3810,PAKENHAM,SOUTHERN RURAL,-38.1485965,145.4470263,15.92 ,2531.11 ,3.97 
87527,3862,CASTLEBURN,SOUTHERN RURAL,-37.98208053,140.9671478,20.07 ,590.00 ,26.04 
87529,3862,CASTLEBURN,SOUTHERN RURAL,-37.97941253,140.9668488,17.61 ,274.00 ,21.76 
87530,3864,FERNBANK,SOUTHERN RURAL,-37.88982906,141.0344598,16.45 ,847.68 ,0.00 
87537,3862,CASTLEBURN,SOUTHERN RURAL,-37.95800707,141.0497226,16.75 ,851.86 ,39.51 
87666,3561,BALLENDELLA,GOULBURN-MURRAY,-36.3708159,144.4795634,15.87 ,544.00 ,114.84 
87667,3561,BALLENDELLA,GOULBURN-MURRAY,-36.3708142,144.4795385,12.96 ,240.00 ,114.78 
87708,3888,BENDOC,SOUTHERN RURAL,-37.54164348,142.2922576,18.21 ,688.00 ,221.79 
87709,3888,BENDOC,SOUTHERN RURAL,-37.54163199,142.2921794,13.16 ,328.00 ,221.63 
87750,3889,BELLBIRD CREEK,SOUTHERN RURAL,-37.50834282,142.4257987,19.02 ,130.00 ,262.20 
87751,3889,BELLBIRD CREEK,SOUTHERN RURAL,-37.48004724,142.5817921,14.87 ,128.00 ,264.04 
87752,3379,BORNES HILL,SOUTHERN RURAL,-37.53695219,142.5690868,16.63 ,703.00 ,253.00 
87753,3379,BORNES HILL,PARRIE YALLOAK,-37.53535196,142.5570719,20.33 ,530.00 ,254.14 
87754,3379,BORNES HILL,PARRIE YALLOAK,-37.53412336,142.5483885,17.03 ,237.00 ,255.87 
87755,3379,BORNES HILL,PARRIE YALLOAK,-37.53358321,142.5442124,14.73 ,111.00 ,260.38 
87756,3379,BORNES HILL,SOUTHERN RURAL,-37.50930995,142.5754451,19.06 ,393.00 ,260.74 
87757,3889,BELLBIRD CREEK,SOUTHERN RURAL,-37.51212625,142.6021623,14.03 ,142.00 ,251.53 
87762,3351,BERRINGA,SOUTHERN RURAL,-37.69074952,142.9381611,16.45 ,514.00 ,237.96 
87763,3351,BERRINGA,SOUTHERN RURAL,-37.69077427,142.9381682,21.20 ,788.00 ,237.99 
87781,3351,BERRINGA,SOUTHERN RURAL,-37.69284197,142.8436134,16.03 ,615.00 ,225.87 
87806,3562,TORRUMBARRY,GOULBURN-MURRAY,-35.97731395,144.4725526,19.18 ,6802.75 ,88.38 
87807,3562,TORRUMBARRY,GOULBURN-MURRAY,-35.97723579,144.4725773,19.06 ,7655.00 ,88.27 
87808,3562,TORRUMBARRY,GOULBURN-MURRAY,-35.9771492,144.4725959,18.84 ,25000.00 ,88.37 
87809,3562,TORRUMBARRY,GOULBURN-MURRAY,-35.97706391,144.4725986,18.98 ,42575.00 ,87.83 
87810,3562,TORRUMBARRY,GOULBURN-MURRAY,-35.97918819,144.3213648,15.75 ,360.00 ,85.13 
87811,3562,TORRUMBARRY,GOULBURN-MURRAY,-35.97924333,144.3213718,24.60 ,15463.00 ,84.71 
87939,3586,BULGA,GOULBURN-MURRAY,-35.3656062,143.5821147,20.31 ,147.00 ,68.33 
87940,3586,BULGA,GOULBURN-MURRAY,-35.36559882,143.5819939,20.50 ,72859.00 ,68.32 
87941,3740,BUCKLAND,GOULBURN-MURRAY,-35.4157911,143.7482132,14.06 ,111.00 ,73.31 
87942,3740,BUCKLAND,GOULBURN-MURRAY,-35.4157631,143.7482394,19.27 ,476.00 ,73.42 
87943,3585,CASTLE DONNINGTON,GOULBURN-MURRAY,-35.38601366,143.6687269,21.11 ,560.00 ,71.35 
87944,3585,CASTLE DONNINGTON,GOULBURN-MURRAY,-35.38600441,143.6687414,13.91 ,796.00 ,71.52 
87945,3585,CASTLE DONNINGTON,GOULBURN-MURRAY,-35.44191493,143.7909626,15.57 ,507.00 ,72.20 
87946,3585,CASTLE DONNINGTON,GOULBURN-MURRAY,-35.44193647,143.7909442,15.39 ,606.00 ,72.35 
87947,3585,CASTLE DONNINGTON,GOULBURN-MURRAY,-35.44193841,143.7909902,15.24 ,469.00 ,72.11 
88000,3723,ARCHERTON,GRAMPIANS WIMMERA MALLEE,-35.0556169,143.2202966,22.43 ,4544.12 ,51.16 
88009,3414,ANTWERP,GOULBURN-MURRAY,-35.96518285,145.1318324,17.68 ,254.00 ,100.63 
88010,3414,ANTWERP,GOULBURN-MURRAY,-35.96522952,145.1318318,14.67 ,884.00 ,100.00 
88034,3631,ARCADIA,GOULBURN-MURRAY,-36.40849073,145.5300134,16.94 ,519.00 ,121.97 
88050,3631,ARCADIA,PINE LODGE,-36.38951232,145.5597764,20.78 ,282.00 ,123.68 
88214,3517,BEARS LAGOON,GOULBURN-MURRAY,-36.42337244,144.0823914,19.81 ,2649.17 ,114.59 
88238,3517,BEARS LAGOON,GOULBURN-MURRAY,-36.42342117,144.0824125,16.97 ,5709.00 ,114.62 
88239,3517,BEARS LAGOON,GOULBURN-MURRAY,-36.4234119,144.0824017,14.39 ,2288.00 ,114.56 
